890	119
990	119
21	120
109	120
127	120
203	120
299	120
313	120
449	120
543	120
632	120
719	120
804	120
928	120
20	121
112	121
202	121
293	121
312	121
451	121
548	121
637	121
793	121
881	121
941	121
21	122
111	122
203	122
300	122
314	122
451	122
540	122
632	122
726	122
878	122
942	122
22	123
111	123
207	123
304	123
444	123
534	123
629	123
717	123
802	123
883	123
994	123
20	124
113	124
206	124
299	124
313	124
447	124
540	124
636	124
730	124
875	124
936	124
18	125
115	125
201	125
299	125
313	125
451	125
545	125
632	125
724	125
803	125
884	125
993	125
23	126
115	126
207	126
301	126
314	126
464	126
545	126
635	126
799	126
888	126
995	126
22	127
115	127
207	127
301	127
314	127
451	127
547	127
633	127
724	127
807	127
930	127
999	127
21	128
111	128
201	128
298	128
314	128
529	128
625	128
719	128
802	128
884	128
992	128
23	129
112	129
203	129
298	129
313	129
451	129
537	129
626	129
716	129
799	129
883	129
995	129
23	130
115	130
204	130
300	130
314	130
450	130
539	130
625	130
714	130
801	130
884	130
992	130
22	131
115	131
203	131
303	131
441	131
533	131
625	131
723	131
808	131
890	131
994	131
21	132
115	132
206	132
300	132
314	132
464	132
547	132
638	132
726	132
808	132
929	132
20	133
108	133
199	133
298	133
313	133
464	133
543	133
632	133
720	133
805	133
889	133
999	133
23	134
115	134
205	134
301	134
315	134
451	134
545	134
633	134
725	134
805	134
930	134
19	135
113	135
208	135
301	135
439	135
532	135
623	135
714	135
800	135
890	135
992	135
20	136
113	136
200	136
302	136
436	136
532	136
625	136
719	136
806	136
931	136
22	137
114	137
201	137
297	137
313	137
527	137
623	137
716	137
801	137
879	137
939	137
21	138
112	138
206	138
300	138
314	138
448	138
541	138
631	138
723	138
806	138
933	138
24	139
114	139
201	139
301	139
314	139
449	139
535	139
624	139
718	139
803	139
930	139
21	140
111	140
128	140
293	140
311	140
442	140
535	140
627	140
720	140
806	140
931	140
21	141
116	141
207	141
302	141
315	141
450	141
541	141
631	141
720	141
801	141
929	141
22	142
113	142
205	142
303	142
442	142
536	142
631	142
717	142
795	142
882	142
991	142
21	143
115	143
204	143
304	143
441	143
536	143
629	143
718	143
806	143
934	143
21	144
108	144
206	144
298	144
314	144
529	144
620	144
715	144
797	144
879	144
942	144
23	145
115	145
208	145
304	145
443	145
535	145
625	145
717	145
806	145
932	145
24	146
117	146
208	146
302	146
314	146
451	146
548	146
637	146
725	146
877	146
990	146
23	147
115	147
207	147
301	147
314	147
447	147
543	147
629	147
720	147
807	147
929	147
22	148
112	148
204	148
302	148
316	148
451	148
543	148
634	148
723	148
806	148
933	148
23	149
117	149
213	149
302	149
314	149
450	149
541	149
630	149
721	149
807	149
931	149
24	150
109	150
127	150
202	150
299	150
313	150
452	150
548	150
634	150
726	150
876	150
936	150
20	151
111	151
203	151
299	151
313	151
464	151
537	151
632	151
722	151
802	151
884	151
993	151
24	152
116	152
205	152
301	152
314	152
450	152
547	152
636	152
794	152
880	152
939	152
23	153
114	153
201	153
292	153
311	153
444	153
541	153
629	153
718	153
804	153
890	153
997	153
22	154
114	154
206	154
297	154
314	154
451	154
551	154
636	154
795	154
878	154
938	154
23	155
116	155
205	155
302	155
439	155
529	155
623	155
718	155
806	155
885	155
993	155
25	156
116	156
209	156
302	156
442	156
535	156
629	156
719	156
803	156
884	156
996	156
22	157
114	157
202	157
295	157
312	157
449	157
541	157
635	157
719	157
808	157
931	157
19	158
108	158
202	158
296	158
312	158
451	158
539	158
632	158
723	158
807	158
930	158
22	159
112	159
205	159
302	159
442	159
536	159
626	159
718	159
805	159
889	159
994	159
21	160
112	160
208	160
305	160
448	160
535	160
626	160
721	160
805	160
890	160
23	161
111	161
128	161
290	161
309	161
441	161
533	161
623	161
717	161
799	161
889	161
999	161
19	162
110	162
128	162
195	162
292	162
311	162
446	162
543	162
634	162
724	162
807	162
935	162
22	163
117	163
205	163
303	163
443	163
535	163
631	163
725	163
807	163
934	163
23	164
120	164
206	164
295	164
312	164
447	164
539	164
630	164
718	164
800	164
882	164
22	165
117	165
206	165
299	165
314	165
450	165
541	165
628	165
713	165
801	165
889	165
995	165
19	166
111	166
201	166
295	166
312	166
446	166
537	166
630	166
721	166
804	166
884	166
942	166
23	167
112	167
208	167
301	167
437	167
535	167
629	167
721	167
873	167
932	167
18	168
110	168
201	168
301	168
439	168
536	168
632	168
725	168
809	168
931	168
22	169
116	169
204	169
299	169
313	169
452	169
544	169
634	169
721	169
804	169
886	169
22	170
111	170
201	170
300	170
314	170
445	170
535	170
626	170
722	170
807	170
930	170
23	171
117	171
207	171
303	171
443	171
536	171
627	171
718	171
803	171
889	171
996	171
20	172
114	172
206	172
303	172
314	172
464	172
539	172
628	172
718	172
804	172
935	172
21	173
110	173
128	173
198	173
294	173
312	173
449	173
539	173
632	173
724	173
875	173
941	173
22	174
117	174
208	174
301	174
314	174
464	174
540	174
630	174
722	174
808	174
931	174
22	175
119	175
206	175
299	175
314	175
451	175
546	175
636	175
726	175
802	175
884	175
996	175
19	176
107	176
199	176
299	176
313	176
449	176
538	176
631	176
718	176
800	176
888	176
995	176
19	177
118	177
208	177
303	177
440	177
533	177
628	177
717	177
801	177
878	177
939	177
20	178
111	178
201	178
297	178
313	178
447	178
543	178
634	178
722	178
808	178
933	178
24	179
121	179
208	179
300	179
441	179
535	179
627	179
719	179
801	179
880	179
940	179
21	180
117	180
206	180
299	180
314	180
445	180
537	180
630	180
720	180
800	180
884	180
942	180
20	181
110	181
128	181
196	181
294	181
312	181
446	181
536	181
633	181
726	181
807	181
932	181
22	182
110	182
196	182
295	182
312	182
448	182
539	182
635	182
725	182
873	182
934	182
19	183
113	183
204	183
299	183
314	183
451	183
547	183
635	183
726	183
874	183
933	183
22	184
114	184
206	184
302	184
445	184
536	184
628	184
716	184
801	184
890	184
998	184
22	185
111	185
201	185
297	185
313	185
445	185
539	185
631	185
722	185
805	185
933	185
22	186
111	186
204	186
297	186
313	186
450	186
543	186
629	186
721	186
803	186
890	186
994	186
24	187
122	187
212	187
300	187
314	187
450	187
541	187
632	187
719	187
802	187
884	187
996	187
20	188
114	188
208	188
304	188
441	188
533	188
627	188
719	188
803	188
890	188
19	189
109	189
204	189
295	189
312	189
449	189
541	189
631	189
724	189
807	189
936	189
22	190
112	190
206	190
299	190
314	190
451	190
539	190
630	190
721	190
801	190
884	190
994	190
22	191
115	191
206	191
306	191
441	191
536	191
624	191
720	191
803	191
890	191
990	191
22	192
116	192
206	192
302	192
316	192
445	192
534	192
624	192
719	192
802	192
889	192
994	192
21	193
114	193
203	193
301	193
443	193
540	193
630	193
720	193
802	193
884	193
990	193
22	194
111	194
202	194
298	194
313	194
450	194
543	194
633	194
725	194
811	194
929	194
21	195
113	195
204	195
296	195
313	195
527	195
548	195
635	195
725	195
809	195
931	195
998	195
22	196
112	196
200	196
297	196
313	196
448	196
539	196
631	196
717	196
802	196
886	196
24	197
114	197
203	197
299	197
313	197
452	197
540	197
631	197
722	197
807	197
932	197
22	198
112	198
205	198
303	198
436	198
532	198
624	198
718	198
806	198
931	198
22	199
113	199
200	199
297	199
313	199
450	199
547	199
637	199
797	199
883	199
999	199
23	200
111	200
208	200
304	200
439	200
540	200
627	200
716	200
802	200
885	200
999	200
22	201
113	201
201	201
302	201
438	201
536	201
629	201
719	201
806	201
930	201
21	202
118	202
208	202
305	202
438	202
531	202
622	202
717	202
802	202
890	202
999	202
22	203
117	203
208	203
304	203
435	203
533	203
627	203
722	203
806	203
932	203
19	204
109	204
204	204
305	204
444	204
538	204
627	204
725	204
806	204
889	204
995	204
22	205
113	205
205	205
303	205
436	205
530	205
619	205
711	205
805	205
931	205
21	206
110	206
206	206
300	206
314	206
446	206
540	206
627	206
723	206
873	206
941	206
23	207
115	207
206	207
300	207
314	207
447	207
538	207
633	207
720	207
802	207
932	207
999	207
21	208
115	208
206	208
303	208
440	208
537	208
629	208
721	208
874	208
936	208
23	209
116	209
205	209
301	209
314	209
450	209
541	209
634	209
729	209
880	209
940	209
24	210
117	210
203	210
295	210
311	210
449	210
540	210
634	210
726	210
875	210
933	210
22	211
110	211
128	211
195	211
293	211
312	211
462	211
543	211
632	211
720	211
803	211
885	211
995	211
22	212
116	212
207	212
302	212
442	212
540	212
629	212
729	212
807	212
930	212
19	213
108	213
198	213
294	213
312	213
447	213
536	213
630	213
718	213
806	213
935	213
21	214
114	214
205	214
305	214
440	214
537	214
624	214
716	214
796	214
884	214
994	214
23	215
110	215
127	215
286	215
307	215
442	215
533	215
626	215
716	215
800	215
890	215
991	215
24	216
121	216
206	216
305	216
437	216
529	216
551	216
633	216
724	216
805	216
927	216
996	216
27	217
116	217
207	217
300	217
314	217
449	217
541	217
633	217
723	217
805	217
929	217
999	217
24	218
112	218
200	218
298	218
313	218
451	218
541	218
633	218
720	218
804	218
889	218
994	218
24	219
113	219
209	219
300	219
314	219
450	219
541	219
629	219
724	219
809	219
934	219
21	220
111	220
205	220
302	220
438	220
530	220
625	220
722	220
807	220
930	220
22	221
112	221
204	221
300	221
314	221
451	221
547	221
636	221
793	221
880	221
942	221
23	222
116	222
208	222
298	222
313	222
451	222
544	222
634	222
727	222
876	222
994	222
19	223
115	223
209	223
304	223
442	223
533	223
623	223
717	223
800	223
883	223
996	223
19	224
117	224
203	224
296	224
313	224
449	224
539	224
633	224
722	224
802	224
889	224
995	224
22	225
115	225
206	225
305	225
443	225
535	225
628	225
720	225
808	225
931	225
999	225
22	226
112	226
204	226
304	226
439	226
533	226
625	226
718	226
805	226
890	226
993	226
21	227
114	227
205	227
301	227
314	227
451	227
540	227
632	227
723	227
806	227
888	227
994	227
20	228
115	228
207	228
303	228
442	228
535	228
628	228
721	228
803	228
936	228
21	229
112	229
203	229
292	229
311	229
447	229
540	229
634	229
726	229
806	229
931	229
997	229
19	230
110	230
196	230
299	230
314	230
453	230
543	230
628	230
719	230
802	230
929	230
999	230
20	231
110	231
203	231
297	231
312	231
447	231
539	231
634	231
724	231
806	231
931	231
998	231
23	232
114	232
203	232
300	232
313	232
524	232
546	232
631	232
724	232
808	232
927	232
998	232
21	233
111	233
204	233
300	233
314	233
450	233
539	233
626	233
715	233
800	233
883	233
990	233
20	234
111	234
200	234
298	234
313	234
527	234
621	234
714	234
800	234
880	234
942	234
21	235
109	235
199	235
300	235
314	235
464	235
540	235
633	235
718	235
802	235
885	235
998	235
22	236
118	236
209	236
302	236
437	236
534	236
626	236
721	236
809	236
933	236
21	237
115	237
201	237
293	237
312	237
451	237
543	237
632	237
725	237
875	237
939	237
21	238
113	238
205	238
301	238
314	238
449	238
539	238
628	238
719	238
800	238
889	238
994	238
19	239
115	239
206	239
301	239
316	239
451	239
538	239
632	239
726	239
871	239
934	239
22	240
114	240
201	240
297	240
312	240
451	240
548	240
635	240
729	240
877	240
939	240
23	241
112	241
199	241
301	241
439	241
535	241
626	241
719	241
805	241
886	241
998	241
22	242
114	242
206	242
301	242
314	242
451	242
543	242
634	242
727	242
875	242
937	242
21	243
109	243
127	243
204	243
296	243
312	243
451	243
543	243
635	243
792	243
878	243
936	243
23	244
114	244
206	244
297	244
313	244
464	244
545	244
633	244
720	244
805	244
929	244
997	244
22	245
119	245
208	245
303	245
439	245
535	245
628	245
722	245
804	245
885	245
941	245
21	246
113	246
205	246
304	246
437	246
532	246
622	246
715	246
806	246
937	246
25	247
110	247
205	247
301	247
440	247
533	247
627	247
720	247
804	247
889	247
996	247
20	248
110	248
201	248
291	248
310	248
449	248
535	248
629	248
721	248
804	248
884	248
942	248
23	249
121	249
295	249
312	249
464	249
544	249
631	249
726	249
805	249
885	249
940	249
21	250
114	250
206	250
303	250
435	250
528	250
621	250
716	250
803	250
928	250
22	251
115	251
206	251
306	251
441	251
535	251
629	251
716	251
799	251
881	251
942	251
23	252
111	252
198	252
298	252
313	252
451	252
544	252
635	252
726	252
807	252
887	252
991	252
21	253
114	253
200	253
294	253
313	253
444	253
536	253
627	253
721	253
808	253
937	253
20	254
109	254
203	254
301	254
316	254
451	254
540	254
633	254
721	254
804	254
886	254
20	255
109	255
127	255
207	255
300	255
314	255
451	255
541	255
631	255
718	255
803	255
931	255
23	256
117	256
207	256
306	256
440	256
532	256
628	256
716	256
798	256
884	256
942	256
22	257
113	257
203	257
297	257
313	257
462	257
543	257
634	257
726	257
875	257
939	257
21	258
115	258
206	258
299	258
313	258
449	258
538	258
631	258
722	258
808	258
931	258
998	258
20	259
115	259
206	259
297	259
313	259
451	259
543	259
634	259
724	259
804	259
931	259
22	260
112	260
204	260
298	260
313	260
462	260
548	260
637	260
791	260
878	260
940	260
23	261
114	261
202	261
298	261
313	261
449	261
540	261
630	261
723	261
808	261
933	261
23	262
115	262
207	262
303	262
437	262
532	262
626	262
721	262
805	262
930	262
999	262
20	263
112	263
203	263
298	263
312	263
450	263
538	263
631	263
724	263
807	263
932	263
23	264
115	264
208	264
303	264
436	264
532	264
623	264
713	264
803	264
933	264
23	265
115	265
204	265
299	265
313	265
448	265
541	265
632	265
720	265
803	265
889	265
992	265
24	266
119	266
209	266
301	266
314	266
451	266
546	266
631	266
723	266
874	266
938	266
23	267
111	267
199	267
297	267
313	267
449	267
540	267
628	267
722	267
807	267
937	267
22	268
117	268
208	268
299	268
314	268
451	268
540	268
632	268
720	268
803	268
936	268
21	269
115	269
205	269
297	269
313	269
450	269
540	269
627	269
716	269
804	269
883	269
992	269
22	270
113	270
203	270
297	270
313	270
451	270
547	270
635	270
724	270
872	270
933	270
19	271
113	271
204	271
302	271
439	271
533	271
628	271
721	271
806	271
933	271
22	272
115	272
204	272
299	272
313	272
448	272
543	272
633	272
725	272
808	272
934	272
22	273
119	273
208	273
301	273
314	273
532	273
626	273
720	273
801	273
881	273
942	273
18	274
108	274
196	274
295	274
312	274
451	274
551	274
715	274
803	274
885	274
991	274
22	275
106	275
125	275
213	275
306	275
441	275
531	275
621	275
712	275
796	275
882	275
990	275
25	276
118	276
204	276
299	276
314	276
464	276
539	276
631	276
720	276
809	276
932	276
20	277
113	277
206	277
303	277
442	277
535	277
624	277
716	277
800	277
888	277
995	277
21	278
115	278
204	278
297	278
313	278
450	278
539	278
630	278
725	278
809	278
925	278
999	278
23	279
116	279
205	279
300	279
314	279
449	279
543	279
633	279
728	279
806	279
930	279
22	280
114	280
203	280
296	280
313	280
447	280
540	280
628	280
719	280
808	280
934	280
24	281
117	281
211	281
304	281
445	281
537	281
629	281
721	281
807	281
930	281
23	282
116	282
204	282
298	282
313	282
451	282
548	282
637	282
792	282
877	282
942	282
20	283
111	283
199	283
293	283
311	283
447	283
538	283
628	283
720	283
809	283
927	283
994	283
22	284
110	284
203	284
297	284
312	284
462	284
542	284
632	284
794	284
877	284
939	284
22	285
114	285
200	285
300	285
314	285
450	285
538	285
630	285
723	285
874	285
938	285
21	286
108	286
200	286
300	286
314	286
461	286
547	286
635	286
724	286
876	286
939	286
23	287
115	287
207	287
305	287
444	287
536	287
634	287
725	287
877	287
939	287
22	288
115	288
207	288
302	288
314	288
446	288
536	288
629	288
719	288
798	288
889	288
999	288
23	289
117	289
202	289
300	289
314	289
450	289
538	289
630	289
722	289
875	289
995	289
22	290
115	290
205	290
299	290
313	290
446	290
540	290
630	290
724	290
804	290
890	290
995	290
20	291
111	291
199	291
295	291
312	291
448	291
543	291
628	291
718	291
805	291
928	291
998	291
20	292
114	292
206	292
301	292
314	292
449	292
543	292
631	292
722	292
803	292
931	292
22	293
113	293
205	293
299	293
314	293
450	293
548	293
636	293
727	293
808	293
934	293
23	294
114	294
205	294
301	294
314	294
532	294
627	294
720	294
806	294
885	294
995	294
20	295
109	295
127	295
205	295
298	295
314	295
451	295
547	295
633	295
726	295
876	295
936	295
21	296
114	296
205	296
298	296
313	296
525	296
551	296
637	296
793	296
874	296
936	296
24	297
112	297
201	297
296	297
312	297
450	297
543	297
632	297
724	297
805	297
928	297
998	297
21	298
113	298
208	298
305	298
444	298
537	298
625	298
719	298
801	298
883	298
996	298
19	299
113	299
199	299
290	299
309	299
442	299
537	299
629	299
718	299
802	299
889	299
995	299
23	300
113	300
201	300
296	300
313	300
451	300
545	300
634	300
723	300
806	300
928	300
20	301
111	301
202	301
297	301
312	301
445	301
537	301
628	301
719	301
800	301
922	301
994	301
21	302
114	302
198	302
291	302
310	302
450	302
542	302
631	302
721	302
801	302
883	302
991	302
19	303
110	303
128	303
198	303
296	303
313	303
451	303
540	303
632	303
724	303
877	303
994	303
23	304
114	304
200	304
292	304
311	304
451	304
547	304
635	304
728	304
876	304
937	304
23	305
118	305
203	305
300	305
316	305
449	305
543	305
627	305
716	305
804	305
931	305
21	306
110	306
127	306
293	306
312	306
452	306
544	306
633	306
723	306
808	306
934	306
23	307
116	307
208	307
302	307
440	307
528	307
619	307
712	307
798	307
883	307
994	307
18	308
104	308
124	308
291	308
310	308
450	308
549	308
637	308
800	308
884	308
21	309
109	309
201	309
301	309
314	309
449	309
543	309
634	309
725	309
806	309
889	309
996	309
21	310
107	310
201	310
300	310
314	310
450	310
536	310
628	310
718	310
803	310
889	310
21	311
114	311
205	311
299	311
